Koordinatensystem : Lambert konform konisch
Rechtswert        : 3900500 Meter
Hochwert          : 3010500 Meter
Hoehenlage        : 2 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3900500 3010500  3 29 22   4.2 1014 201  2.6 1  4.3  83    0    0 247 -334  0
3900500 3010500  3 29 23   3.7 1014 205  2.6 2  4.2  82    0    0 246 -332  0
3900500 3010500  3 29 24   3.4 1014 180  2.6 3  4.0  82    0    0 252 -330  0
3900500 3010500  3 30  1   3.6 1014 191  2.7 4  4.0  83    0    0 259 -329  0
3900500 3010500  3 30  2   3.1 1014 196  2.6 4  4.1  85    0    0 262 -329  0
3900500 3010500  3 30  3   2.4 1014 213  2.1 4  4.0  88    0    0 261 -328  0
3900500 3010500  3 30  4   3.4 1014 227  2.7 6  4.1  89    0    0 268 -326  0
3900500 3010500  3 30  5   4.1 1013 222  2.8 8  4.4  89    0    0 284 -325  0
3900500 3010500  3 30  6   4.3 1014 220  2.7 8  4.6  90    0    0 291 -325  0
3900500 3010500  3 30  7   4.5 1014 180  2.7 8  4.5  87    0    7 289 -324  0
3900500 3010500  3 30  8   4.7 1014 178  2.5 8  4.5  85    0   33 288 -327  0
3900500 3010500  3 30  9   5.8 1015 180  2.8 7  4.5  82   15  156 284 -336  0
3900500 3010500  3 30 10   7.8 1015 184  2.7 6  4.7  77   85  253 279 -350  0
3900500 3010500  3 30 11   9.6 1015 195  2.2 6  4.8  69  128  312 281 -366  0
3900500 3010500  3 30 12  10.4 1015 204  2.9 6  4.9  64  203  344 285 -380  0
3900500 3010500  3 30 13  11.1 1015 204  3.7 5  4.9  62  252  341 284 -392  0
3900500 3010500  3 30 14  12.7 1014 184  3.4 4  4.7  55  277  314 280 -401  0
3900500 3010500  3 30 15  12.6 1014 180  4.7 3  4.8  52  210  293 275 -405  0
3900500 3010500  3 30 16  13.5 1013 157  4.7 4  4.9  52  151  238 277 -403  0
3900500 3010500  3 30 17  15.2 1013 179  4.4 5  4.5  45   90  165 286 -397  0
3900500 3010500  3 30 18  14.2 1012 153  3.5 5  4.3  41   35   76 290 -388  0
3900500 3010500  3 30 19  12.8 1012 135  2.8 7  4.4  46    8   17 297 -378  0
3900500 3010500  3 30 20  12.3 1012 162  3.5 7  4.6  51    0    0 305 -369  0
3900500 3010500  3 30 21  11.0 1012 237  5.2 8  5.2  60    0    0 310 -364  0
3900500 3010500  3 30 22   9.3 1013 235  3.3 8  6.1  79    0    0 315 -362  0
3900500 3010500  3 30 23   9.1 1013 214  3.9 8  6.7  92    0    0 318 -361  0
3900500 3010500  3 30 24   9.0 1013 215  4.4 8  6.8  95    0    0 321 -360  0
3900500 3010500  3 31  1   8.9 1013 210  4.2 8  6.8  95    0    0 323 -359  0
3900500 3010500  3 31  2   8.7 1013 198  3.6 8  6.7  95    0    0 326 -358  0
3900500 3010500  3 31  3   8.4 1012 187  3.5 8  6.6  95    0    0 328 -358  0
3900500 3010500  3 31  4   8.5 1012 172  3.6 8  6.5  95    0    0 332 -357  0
3900500 3010500  3 31  5   8.6 1012 178  4.6 8  6.7  96    0    0 338 -358  0
3900500 3010500  3 31  6   8.6 1012 175  4.4 8  6.8  97    0    0 343 -358  0
3900500 3010500  3 31  7   8.8 1011 171  4.3 7  6.8  97    0   12 347 -358  0
3900500 3010500  3 31  8   9.4 1011 183  5.1 7  7.0  96    0   35 348 -359  0
3900500 3010500  3 31  9   9.7 1011 194  6.1 7  7.1  95    0  101 349 -361  0
3900500 3010500  3 31 10  10.4 1011 201  5.7 7  7.1  93   11  195 350 -364  0
3900500 3010500  3 31 11  11.3 1011 218  5.8 6  7.1  87    8  221 350 -366  0
3900500 3010500  3 31 12  11.3 1011 205  6.7 7  7.0  83    3  218 353 -367  0
3900500 3010500  3 31 13  11.9 1010 197  7.2 7  7.0  82   16  271 359 -372  0
3900500 3010500  3 31 14  12.3 1009 186  7.5 7  7.1  81    0  191 363 -379  0
3900500 3010500  3 31 15  11.2 1008 185  7.7 7  7.3  84    0   94 363 -381  0
3900500 3010500  3 31 16  10.8 1008 189  8.1 7  7.5  91    0   68 362 -378  0
3900500 3010500  3 31 17  11.1 1007 210  7.9 7  7.8  94    0   62 362 -374  0
3900500 3010500  3 31 18  11.7 1007 229  8.2 7  7.9  93    3   57 364 -372  0
3900500 3010500  3 31 19  11.7 1007 230  8.8 8  7.8  90    6   13 369 -371  0
3900500 3010500  3 31 20  11.4 1008 242  9.7 7  7.6  89    0    0 368 -370  0
3900500 3010500  3 31 21  10.7 1009 240  9.5 6  7.2  87    0    0 355 -370  0
3900500 3010500  3 31 22  10.5 1010 235  9.2 5  6.8  85    0    0 340 -369  0
3900500 3010500  3 31 23  10.1 1010 237  9.5 4  6.6  84    0    0 322 -367  0
3900500 3010500  3 31 24   9.6 1011 239  9.1 2  6.3  84    0    0 293 -366  0
3900500 3010500  4  1  1   9.3 1012 241  9.4 5  6.2  86    0    0 322 -365  0
3900500 3010500  4  1  2   9.0 1012 248  9.4 6  6.1  84    0    0 326 -365  0
3900500 3010500  4  1  3   8.8 1013 253  9.0 5  5.8  82    0    0 326 -364  0
3900500 3010500  4  1  4   8.2 1013 251  7.7 2  5.7  82    0    0 299 -363  0
3900500 3010500  4  1  5   7.8 1014 240  7.0 1  5.7  85    0    0 270 -362  0
3900500 3010500  4  1  6   7.5 1015 237  6.8 0  5.8  88    0    0 258 -362  0
3900500 3010500  4  1  7   7.8 1015 245  7.9 3  5.9  91    0    7 268 -362  0
3900500 3010500  4  1  8   8.7 1016 241  8.0 5  6.2  92   25  103 297 -363  0
3900500 3010500  4  1  9   9.5 1017 240  7.6 4  6.5  91  235  119 302 -366  0
3900500 3010500  4  1 10  10.4 1017 230  7.1 3  6.8  90  379  129 293 -370  0
3900500 3010500  4  1 11  10.8 1018 232  6.8 4  7.0  89  305  232 299 -377  0
3900500 3010500  4  1 12  11.7 1018 225  6.2 5  7.1  86  116  305 314 -386  0
3900500 3010500  4  1 13  11.9 1018 218  5.4 7  7.2  84    5  222 331 -395  0
3900500 3010500  4  1 14  12.5 1018 228  5.3 7  7.3  82    0  152 340 -397  0
3900500 3010500  4  1 15  12.3 1019 232  6.1 7  7.4  83    0   80 340 -389  0
3900500 3010500  4  1 16  11.1 1019 237  6.4 8  7.7  90    0   60 343 -384  0
3900500 3010500  4  1 17  10.9 1019 241  6.0 8  7.9  97    0   41 346 -386  0
3900500 3010500  4  1 18  10.6 1019 246  5.8 6  7.8  97    0   43 336 -387  0
3900500 3010500  4  1 19  10.4 1019 233  3.6 6  7.6  97    0    6 323 -382  0
3900500 3010500  4  1 20  10.6 1019 198  3.5 7  7.5  95    0    0 325 -375  0
3900500 3010500  4  1 21  10.8 1019 199  4.0 8  7.5  94    0    0 333 -372  0
3900500 3010500  4  1 22  11.1 1019 203  4.0 8  7.5  93    0    0 337 -371  0
3900500 3010500  4  1 23  11.1 1019 190  4.1 7  7.6  93    0    0 333 -370  0
3900500 3010500  4  1 24  10.8 1019 186  3.7 4  7.6  94    0    0 318 -368  0
3900500 3010500  4  2  1  10.7 1019 185  3.9 2  7.6  95    0    0 299 -367  0
3900500 3010500  4  2  2  10.5 1019 182  3.6 1  7.6  95    0    0 290 -367  0
3900500 3010500  4  2  3  10.3 1019 187  4.3 0  7.5  95    0    0 284 -367  0
3900500 3010500  4  2  4  10.0 1018 180  4.6 0  7.4  96    0    0 277 -367  0
3900500 3010500  4  2  5   9.5 1018 174  4.3 2  7.3  97    0    0 275 -367  0
3900500 3010500  4  2  6   9.3 1018 172  4.3 4  7.2  98    0    0 282 -366  0
3900500 3010500  4  2  7   9.7 1018 173  4.2 7  7.3  98    4   32 298 -365  0
3900500 3010500  4  2  8  10.9 1017 182  4.5 4  7.5  96   52  105 298 -367  0
3900500 3010500  4  2  9  12.9 1017 180  4.9 2  8.0  92  140  166 282 -374  0
3900500 3010500  4  2 10  15.1 1017 179  5.1 3  8.4  84  251  195 283 -386  0
3900500 3010500  4  2 11  16.9 1017 173  5.6 3  8.6  76  344  205 293 -402  0
3900500 3010500  4  2 12  18.9 1017 168  6.5 3  8.4  66  398  214 300 -417  0
3900500 3010500  4  2 13  20.0 1016 168  6.5 3  8.0  56  456  191 305 -430  0
3900500 3010500  4  2 14  21.0 1015 165  7.1 3  7.5  50  436  181 307 -439  0
3900500 3010500  4  2 15  21.5 1014 155  8.8 4  7.1  45  249  229 312 -444  0
3900500 3010500  4  2 16  22.0 1013 153  8.4 5  6.9  43  136  209 320 -444  0
3900500 3010500  4  2 17  21.5 1012 160  7.2 6  6.9  42   59  153 325 -439  0
3900500 3010500  4  2 18  20.5 1011 149  5.5 6  7.0  45    9   79 325 -429  0
3900500 3010500  4  2 19  19.3 1011 161  4.0 6  6.9  47    0    9 321 -417  0
3900500 3010500  4  2 20  18.1 1011 144  3.1 6  6.7  50    0    0 317 -405  0
3900500 3010500  4  2 21  16.8 1011 148  3.9 2  6.8  54    0    0 302 -397  0
3900500 3010500  4  2 22  15.7 1011 163  4.0 1  6.7  58    0    0 281 -391  0
3900500 3010500  4  2 23  15.1 1010 165  3.6 1  6.7  62    0    0 274 -385  0
3900500 3010500  4  2 24  14.6 1010 178  3.9 1  6.9  65    0    0 274 -381  0
3900500 3010500  4  3  1  14.4 1009 205  3.6 3  7.0  68    0    0 282 -377  0
3900500 3010500  4  3  2  13.7 1009 223  3.7 4  7.0  70    0    0 294 -372  0
3900500 3010500  4  3  3   9.4 1010 258  4.4 4  6.8  80    0    0 291 -368  0
3900500 3010500  4  3  4   8.8 1010 295  3.3 5  6.6  91    0    0 289 -365  0
3900500 3010500  4  3  5   8.4 1010 300  4.3 6  6.5  93    0    0 297 -365  0
3900500 3010500  4  3  6   8.1 1011 268  3.9 5  6.4  94    0    0 297 -366  0
3900500 3010500  4  3  7   8.3 1011 228  2.4 8  6.4  94    0    5 307 -368  0
3900500 3010500  4  3  8   9.1 1011 234  2.8 6  6.6  94    0   24 313 -371  0
3900500 3010500  4  3  9   9.8 1012 255  3.6 6  7.0  95    0   64 306 -375  0
3900500 3010500  4  3 10   8.8 1012 267  4.1 5  7.1  97    3  159 302 -381  0
3900500 3010500  4  3 11   9.0 1012 267  4.1 6  6.9  97   69  236 303 -388  0
3900500 3010500  4  3 12   9.8 1013 293  3.9 6  6.7  92  149  254 311 -395  0
3900500 3010500  4  3 13   9.3 1013 308  3.2 6  6.2  84   94  269 315 -398  0
3900500 3010500  4  3 14   9.2 1013 304  3.3 6  5.9  82  118  251 316 -393  0
3900500 3010500  4  3 15   8.8 1013 308  2.7 7  6.0  84   27  213 322 -384  0
3900500 3010500  4  3 16   8.6 1013 341  3.2 7  6.1  86    4  150 326 -377  0
3900500 3010500  4  3 17   8.4 1013 334  3.2 7  6.0  87    0   87 327 -374  0
3900500 3010500  4  3 18   8.1 1013 336  3.0 6  5.8  86    0   53 327 -371  0
3900500 3010500  4  3 19   7.6 1014 354  2.1 6  5.7  86    0   14 326 -368  0
3900500 3010500  4  3 20   7.0 1014   6  1.8 6  5.6  87    0    0 324 -366  0
3900500 3010500  4  3 21   6.0 1014   4  1.2 6  5.5  91    0    0 320 -364  0
3900500 3010500  4  3 22   5.9 1014 261  1.0 6  5.4  93    0    0 316 -363  0
3900500 3010500  4  3 23   6.1 1014 284  2.1 7  5.5  94    0    0 315 -362  0
3900500 3010500  4  3 24   6.2 1014 257  1.7 8  5.5  94    0    0 320 -361  0
3900500 3010500  4  4  1   6.4 1014 254  2.5 6  5.6  95    0    0 315 -361  0
3900500 3010500  4  4  2   6.6 1014 250  2.6 7  5.7  94    0    0 311 -360  0
3900500 3010500  4  4  3   6.7 1014 249  2.6 7  5.7  94    0    0 317 -357  0
3900500 3010500  4  4  4   6.7 1014 246  2.6 5  5.7  93    0    0 309 -354  0
3900500 3010500  4  4  5   6.3 1013 230  2.2 3  5.5  91    0    0 286 -354  0
3900500 3010500  4  4  6   6.3 1013 225  3.1 4  5.4  90    0    0 279 -354  0
3900500 3010500  4  4  7   6.5 1014 240  3.4 6  5.4  91    0   17 294 -354  0
3900500 3010500  4  4  8   8.0 1015 241  5.1 6  5.8  91    4   84 309 -357  0
3900500 3010500  4  4  9   8.3 1015 251  4.9 7  6.1  91    5  140 321 -362  0
3900500 3010500  4  4 10   8.9 1016 255  5.5 5  6.3  90  104  236 319 -368  0
3900500 3010500  4  4 11   9.0 1017 252  6.6 3  6.3  88  341  220 300 -373  0
3900500 3010500  4  4 12   9.6 1017 258  6.5 3  6.2  86  351  254 292 -374  0
3900500 3010500  4  4 13   9.4 1018 272  6.7 4  6.2  84  117  321 297 -373  0
3900500 3010500  4  4 14  10.0 1018 275  6.7 6  6.1  82   49  281 307 -377  0
3900500 3010500  4  4 15   9.9 1018 272  7.0 3  6.1  80  278  231 297 -384  0
3900500 3010500  4  4 16   9.4 1019 281  7.3 2  6.1  82  312  153 274 -385  0
3900500 3010500  4  4 17   9.2 1019 275  7.5 2  5.8  80  199  126 263 -379  0
3900500 3010500  4  4 18   8.8 1019 277  6.8 3  5.6  78   83   87 262 -370  0
3900500 3010500  4  4 19   7.6 1020 272  5.0 4  5.2  77   10   27 262 -360  0
3900500 3010500  4  4 20   7.1 1020 264  4.5 3  4.9  77    0    0 256 -352  0
3900500 3010500  4  4 21   6.5 1020 247  3.3 4  4.8  78    0    0 254 -347  0
3900500 3010500  4  4 22   6.1 1021 211  3.7 4  4.8  81    0    0 256 -346  0
3900500 3010500  4  4 23   6.7 1021 213  4.2 4  4.8  80    0    0 257 -345  0
3900500 3010500  4  4 24   6.9 1021 207  5.0 5  4.8  79    0    0 262 -343  0
3900500 3010500  4  5  1   7.5 1021 202  5.1 7  4.9  79    0    0 274 -341  0
3900500 3010500  4  5  2   7.7 1021 208  5.5 8  5.1  79    0    0 288 -340  0
3900500 3010500  4  5  3   7.8 1020 199  6.3 8  5.2  80    0    0 294 -339  0
3900500 3010500  4  5  4   7.5 1020 199  6.6 5  5.2  81    0    0 287 -339  0
3900500 3010500  4  5  5   7.8 1020 214  6.6 6  5.2  80    0    0 283 -341  0
3900500 3010500  4  5  6   7.9 1020 211  7.1 8  5.2  79    0    0 300 -344  0
3900500 3010500  4  5  7   8.1 1019 208  7.3 8  5.2  79    0   16 308 -345  0
3900500 3010500  4  5  8   8.5 1020 214  7.9 7  5.3  78    0   41 300 -347  0
3900500 3010500  4  5  9   8.7 1020 206  8.7 7  5.3  77    0   70 294 -351  0
3900500 3010500  4  5 10   9.1 1019 198  7.8 7  5.4  76    0  100 295 -357  0
3900500 3010500  4  5 11   9.6 1020 208  8.5 7  5.4  74    0  152 298 -364  0
3900500 3010500  4  5 12  10.3 1019 215  9.4 7  5.4  71   17  216 304 -371  0
3900500 3010500  4  5 13  10.4 1019 217  9.6 7  5.4  70    0  156 309 -374  0
3900500 3010500  4  5 14   9.2 1018 236  9.7 8  5.7  77    0   96 316 -373  0
3900500 3010500  4  5 15   9.3 1019 234  9.2 8  6.0  83    0   79 323 -369  0
3900500 3010500  4  5 16   9.7 1019 233  9.0 8  6.0  81    0   75 325 -366  0
3900500 3010500  4  5 17   9.6 1019 231  8.0 8  5.9  80    0   72 330 -364  0
3900500 3010500  4  5 18   9.8 1020 237  8.7 7  6.0  81    0   43 329 -363  0
3900500 3010500  4  5 19   9.6 1020 229  8.9 6  6.2  83    0   12 325 -362  0
3900500 3010500  4  5 20   9.6 1020 229  8.7 6  6.4  86    0    0 326 -362  0
3900500 3010500  4  5 21   9.6 1020 225  8.1 8  6.5  88    0    0 339 -362  0
3900500 3010500  4  5 22   9.9 1020 226  8.3 8  6.5  87    0    0 349 -362  0
3900500 3010500  4  5 23   9.8 1020 227  8.0 8  6.6  88    0    0 353 -362  0
3900500 3010500  4  5 24   9.3 1021 216  7.7 8  6.8  92    0    0 354 -362  0
3900500 3010500  4  6  1   9.2 1021 214  8.2 8  6.8  94    0    0 353 -362  0
3900500 3010500  4  6  2   9.5 1020 214  7.9 8  6.6  91    0    0 354 -362  0
3900500 3010500  4  6  3   9.6 1020 218  7.7 8  6.5  88    0    0 356 -363  0
3900500 3010500  4  6  4   9.6 1020 216  7.4 8  6.6  89    0    0 357 -363  0
3900500 3010500  4  6  5   9.8 1020 218  6.8 8  6.8  92    0    0 359 -363  0
3900500 3010500  4  6  6   9.9 1020 216  6.7 8  7.1  94    0    0 360 -363  0
3900500 3010500  4  6  7  10.0 1021 230  7.0 7  7.3  97    0   18 354 -363  0
3900500 3010500  4  6  8  10.3 1021 235  7.4 6  7.5  97    0   65 344 -365  0
3900500 3010500  4  6  9  10.8 1021 233  7.5 7  7.6  96    3  122 345 -369  0
3900500 3010500  4  6 10  11.6 1021 231  7.6 7  7.7  94    0  134 351 -373  0
3900500 3010500  4  6 11  11.4 1022 238  7.5 7  7.8  93    0  140 351 -378  0
3900500 3010500  4  6 12  12.7 1022 238  8.8 5  7.8  90  226  225 342 -382  0
3900500 3010500  4  6 13  13.4 1023 241  8.5 4  7.9  85  367  175 331 -385  0
3900500 3010500  4  6 14  12.8 1023 251  8.2 6  7.9  85   60  250 335 -387  0
3900500 3010500  4  6 15  12.2 1023 260  7.8 7  7.8  87    0  143 345 -387  0
3900500 3010500  4  6 16  11.9 1023 258  8.4 6  7.9  90    0  111 342 -386  0
3900500 3010500  4  6 17  12.2 1023 257  7.7 7  8.0  92    0   50 339 -385  0
3900500 3010500  4  6 18  12.9 1023 253  7.1 6  8.3  92    0   49 339 -384  0
3900500 3010500  4  6 19  13.2 1022 246  5.9 5  8.4  91    6   18 329 -380  0
3900500 3010500  4  6 20  12.8 1022 230  4.9 4  8.4  90    0    0 317 -375  0
3900500 3010500  4  6 21  13.2 1022 225  5.0 3  8.4  91    0    0 308 -371  0
3900500 3010500  4  6 22  13.4 1022 226  6.9 1  8.6  90    0    0 298 -369  0
3900500 3010500  4  6 23  13.4 1022 226  7.9 2  8.6  90    0    0 291 -368  0
3900500 3010500  4  6 24  13.5 1021 224  7.9 3  8.4  88    0    0 296 -366  0
3900500 3010500  4  7  1  13.0 1020 233  8.6 2  8.0  85    0    0 294 -364  0
3900500 3010500  4  7  2  12.6 1020 231  8.6 0  7.6  83    0    0 282 -363  0
3900500 3010500  4  7  3  12.6 1019 234  9.1 0  7.5  83    0    0 277 -361  0
3900500 3010500  4  7  4  12.4 1018 241  9.2 0  7.4  83    0    0 277 -360  0
3900500 3010500  4  7  5  11.7 1018 251 10.4 0  7.0  80    0    0 277 -360  0
3900500 3010500  4  7  6  10.1 1017 257  9.8 0  6.3  78    0    1 273 -359  0
3900500 3010500  4  7  7   9.8 1017 264  9.4 1  5.9  78   18   40 273 -358  0
3900500 3010500  4  7  8  10.0 1017 275 10.4 2  5.9  78   91   95 278 -360  0
3900500 3010500  4  7  9   9.8 1018 285 10.4 5  6.0  79   22  163 288 -364  0
3900500 3010500  4  7 10   8.6 1018 287  9.3 7  6.0  83    0  135 305 -365  0
3900500 3010500  4  7 11   8.7 1019 293  9.4 6  6.0  87    5  201 314 -368  0
3900500 3010500  4  7 12   9.8 1020 293  9.6 6  6.1  84  100  292 317 -377  0
3900500 3010500  4  7 13  10.0 1021 296  9.8 5  5.9  78  171  309 313 -385  0
3900500 3010500  4  7 14   9.5 1022 301 10.2 5  5.7  76  258  273 303 -387  0
3900500 3010500  4  7 15   9.3 1022 298 10.4 5  5.5  76  376  166 298 -384  0
3900500 3010500  4  7 16   8.8 1022 301  9.8 5  5.4  76  262  160 294 -380  0
3900500 3010500  4  7 17   8.5 1023 298  9.8 5  5.4  78  139  136 290 -373  0
3900500 3010500  4  7 18   7.7 1023 294  9.4 5  5.3  80   45   85 286 -365  0
3900500 3010500  4  7 19   7.2 1023 292  8.9 3  5.3  83    9   25 270 -356  0
3900500 3010500  4  7 20   6.9 1023 291  9.4 3  5.3  85    0    0 255 -350  0
3900500 3010500  4  7 21   6.7 1024 293  9.2 1  5.2  85    0    0 244 -346  0
3900500 3010500  4  7 22   6.5 1024 285 10.0 0  5.1  86    0    0 234 -345  0
3900500 3010500  4  7 23   6.4 1024 285  9.8 0  5.1  86    0    0 232 -345  0
3900500 3010500  4  7 24   6.5 1024 286  9.5 0  5.1  86    0    0 231 -344  0
3900500 3010500  4  8  1   7.0 1024 279  8.8 4  5.0  83    0    0 246 -343  0
3900500 3010500  4  8  2   7.0 1024 282  9.1 4  4.9  80    0    0 269 -343  0
3900500 3010500  4  8  3   7.0 1023 281  9.4 3  4.8  78    0    0 268 -343  0
3900500 3010500  4  8  4   7.2 1023 273  9.5 5  4.9  78    0    0 279 -344  0
3900500 3010500  4  8  5   7.3 1022 271  9.6 7  4.9  79    0    0 307 -345  0
3900500 3010500  4  8  6   7.4 1022 279 10.7 8  5.0  79    0    0 331 -347  0
3900500 3010500  4  8  7   7.8 1022 277 11.2 8  5.1  78    0   14 341 -349  0
3900500 3010500  4  8  8   8.3 1022 259  9.5 7  5.1  77    0   69 339 -352  0
3900500 3010500  4  8  9   8.7 1021 270 10.2 8  5.3  78    1  123 342 -357  0
3900500 3010500  4  8 10   9.4 1021 275 11.3 8  5.5  78   19  208 350 -364  0
3900500 3010500  4  8 11   9.8 1021 269 12.3 4  5.6  76  253  254 330 -372  0
3900500 3010500  4  8 12   9.9 1021 277 12.9 2  5.6  74  495  164 300 -378  0
3900500 3010500  4  8 13   9.8 1020 275 13.4 1  5.6  75  526  156 288 -383  0
3900500 3010500  4  8 14   9.3 1020 274 12.6 4  5.7  77  193  296 298 -384  0
3900500 3010500  4  8 15   8.8 1020 277 12.3 7  5.8  82    3  187 325 -382  0
3900500 3010500  4  8 16   8.8 1020 278 12.2 5  5.9  85   45  203 328 -377  0
3900500 3010500  4  8 17   8.8 1020 283 12.0 4  5.9  85  127  148 312 -369  0
3900500 3010500  4  8 18   8.5 1020 301 12.3 6  5.9  86   17   86 316 -363  0
3900500 3010500  4  8 19   8.1 1020 302 11.8 6  5.9  87   13   28 323 -360  0
3900500 3010500  4  8 20   7.7 1020 307 11.8 5  5.8  88    0    0 315 -358  0
3900500 3010500  4  8 21   7.4 1021 301 11.8 3  5.7  89    0    0 298 -356  0
3900500 3010500  4  8 22   7.3 1021 308 12.2 5  5.7  90    0    0 295 -355  0
3900500 3010500  4  8 23   7.0 1021 296 11.3 3  5.6  89    0    0 295 -353  0
3900500 3010500  4  8 24   6.9 1021 296 11.7 2  5.5  89    0    0 278 -351  0
3900500 3010500  4  9  1   6.9 1021 305 10.9 3  5.4  89    0    0 277 -348  0
3900500 3010500  4  9  2   6.8 1021 319 10.6 4  5.4  88    0    0 286 -346  0
3900500 3010500  4  9  3   6.7 1022 317  9.7 5  5.4  89    0    0 295 -345  0
3900500 3010500  4  9  4   6.6 1022 316 10.1 5  5.4  89    0    0 300 -344  0
3900500 3010500  4  9  5   6.6 1022 320 10.2 4  5.3  89    0    0 295 -344  0
3900500 3010500  4  9  6   6.7 1022 334 10.2 4  5.3  88    0    4 291 -343  0
3900500 3010500  4  9  7   6.6 1023 337  9.8 4  5.2  86   14   45 290 -343  0
3900500 3010500  4  9  8   7.2 1023 337  9.1 3  5.1  83   88  109 286 -346  0
3900500 3010500  4  9  9   7.9 1024 336  8.0 3  5.1  79  184  159 281 -352  0
3900500 3010500  4  9 10   8.7 1024 329  7.7 3  5.1  76  256  205 285 -362  0
3900500 3010500  4  9 11   9.2 1025 325  6.8 3  5.3  75  309  241 288 -372  0
3900500 3010500  4  9 12   9.4 1025 316  6.7 2  5.3  73  394  237 284 -380  0
3900500 3010500  4  9 13   9.6 1025 312  7.2 2  5.3  73  472  204 278 -386  0
3900500 3010500  4  9 14   9.1 1025 306  7.1 2  5.3  74  490  172 275 -389  0
3900500 3010500  4  9 15   8.6 1025 311  7.4 1  5.3  75  441  153 269 -388  0
3900500 3010500  4  9 16   8.4 1025 314  7.4 1  5.2  76  322  148 264 -385  0
3900500 3010500  4  9 17   7.9 1025 315  6.9 0  5.2  78  216  122 258 -378  0
3900500 3010500  4  9 18   7.4 1025 317  6.1 1  5.1  80   89   87 256 -369  0
3900500 3010500  4  9 19   6.7 1025 320  6.1 1  5.1  82   11   29 255 -359  0
3900500 3010500  4  9 20   6.4 1025 326  5.9 2  5.0  84    0    0 254 -350  0
3900500 3010500  4  9 21   6.1 1025 330  6.3 2  5.0  86    0    0 254 -344  0
3900500 3010500  4  9 22   5.8 1025 328  5.9 2  5.1  89    0    0 252 -342  0
3900500 3010500  4  9 23   5.6 1025 336  6.1 3  5.1  90    0    0 255 -340  0
3900500 3010500  4  9 24   5.5 1025 345  4.8 3  5.1  91    0    0 258 -339  0
3900500 3010500  4 10  1   4.8 1025 348  5.1 3  5.0  93    0    0 258 -338  0
3900500 3010500  4 10  2   4.9 1025 358  4.6 3  5.0  94    0    0 257 -336  0
3900500 3010500  4 10  3   4.3 1025   4  3.5 4  5.0  96    0    0 257 -335  0
3900500 3010500  4 10  4   4.3 1025 356  2.2 2  5.0  97    0    0 253 -334  0
3900500 3010500  4 10  5   3.8 1025 300  2.1 2  4.9  98    0    0 247 -333  0
3900500 3010500  4 10  6   3.7 1025 293  1.7 1  4.9  99    0    2 245 -331  0
3900500 3010500  4 10  7   4.5 1025 271  1.7 2  5.0  99    5   44 245 -331  0
3900500 3010500  4 10  8   6.5 1026 303  1.2 3  5.4  97   47  117 252 -336  0
3900500 3010500  4 10  9   7.6 1026 299  1.9 3  5.7  92  136  176 257 -350  0
3900500 3010500  4 10 10   8.9 1026 262  2.0 2  5.8  86  301  174 259 -369  0
3900500 3010500  4 10 11  10.5 1027 275  1.9 0  5.7  77  383  196 262 -388  0
3900500 3010500  4 10 12  11.6 1027 162  1.9 0  5.7  71  443  201 267 -404  0
3900500 3010500  4 10 13  12.9 1027 282  1.9 1  5.9  68  471  196 274 -414  0
3900500 3010500  4 10 14  12.7 1026 284  2.9 1  6.1  67  463  179 277 -418  0
3900500 3010500  4 10 15  13.1 1026 300  4.0 2  6.4  69  408  164 280 -417  0
3900500 3010500  4 10 16  12.9 1026 307  3.9 2  6.6  72  317  144 281 -411  0
